time,direction,accel,label,recording_id
2.393,m_y,0.14,Alohomora,4_aiknf
2.444,m_y,0.1,Alohomora,4_aiknf
2.495,m_y,0.02,Alohomora,4_aiknf
2.545,m_y,0.02,Alohomora,4_aiknf
2.595,m_y,0.12,Alohomora,4_aiknf
2.645,m_y,0.13,Alohomora,4_aiknf
2.697,m_y,0.06,Alohomora,4_aiknf
2.747,m_y,-0.06,Alohomora,4_aiknf
2.799,m_y,0.09,Alohomora,4_aiknf
2.85,m_y,0.06,Alohomora,4_aiknf
2.901,m_y,0.13,Alohomora,4_aiknf
2.952,m_y,0.01,Alohomora,4_aiknf
3.003,m_y,0.09,Alohomora,4_aiknf
0.051,m_z,-0.13,Alohomora,4_aiknf
0.102,m_z,-0.16,Alohomora,4_aiknf
0.154,m_z,-0.26,Alohomora,4_aiknf
0.206,m_z,-0.07,Alohomora,4_aiknf
0.256,m_z,0.28,Alohomora,4_aiknf
0.309,m_z,1.75,Alohomora,4_aiknf
0.36,m_z,4.14,Alohomora,4_aiknf
0.409,m_z,5.04,Alohomora,4_aiknf
0.461,m_z,4.68,Alohomora,4_aiknf
0.512,m_z,1.57,Alohomora,4_aiknf
0.57,m_z,-1.14,Alohomora,4_aiknf
0.613,m_z,-3.31,Alohomora,4_aiknf
0.663,m_z,-4.83,Alohomora,4_aiknf
0.715,m_z,-5.5,Alohomora,4_aiknf
0.765,m_z,-5.52,Alohomora,4_aiknf
0.816,m_z,-5.08,Alohomora,4_aiknf
0.866,m_z,-4.61,Alohomora,4_aiknf
0.918,m_z,-4.24,Alohomora,4_aiknf
0.968,m_z,-2.65,Alohomora,4_aiknf
1.019,m_z,-2.41,Alohomora,4_aiknf
1.071,m_z,-0.08,Alohomora,4_aiknf
1.121,m_z,1,Alohomora,4_aiknf
1.171,m_z,3.5,Alohomora,4_aiknf
1.223,m_z,5,Alohomora,4_aiknf
1.273,m_z,5.25,Alohomora,4_aiknf
1.324,m_z,6.55,Alohomora,4_aiknf
1.375,m_z,8.02,Alohomora,4_aiknf
1.427,m_z,10.62,Alohomora,4_aiknf
1.478,m_z,6.81,Alohomora,4_aiknf
1.528,m_z,-7.9,Alohomora,4_aiknf
1.579,m_z,-17.34,Alohomora,4_aiknf
1.631,m_z,-15.36,Alohomora,4_aiknf
1.681,m_z,-3.27,Alohomora,4_aiknf
1.732,m_z,-0.39,Alohomora,4_aiknf
1.782,m_z,1.76,Alohomora,4_aiknf
1.833,m_z,1.43,Alohomora,4_aiknf
1.884,m_z,0.7,Alohomora,4_aiknf
1.936,m_z,-0.05,Alohomora,4_aiknf
1.986,m_z,-0.38,Alohomora,4_aiknf
2.037,m_z,-0.45,Alohomora,4_aiknf
2.087,m_z,-0.03,Alohomora,4_aiknf
2.138,m_z,-0.04,Alohomora,4_aiknf
2.189,m_z,0.2,Alohomora,4_aiknf
2.24,m_z,0.04,Alohomora,4_aiknf
2.29,m_z,0.2,Alohomora,4_aiknf
2.342,m_z,-0.24,Alohomora,4_aiknf
2.393,m_z,-0.14,Alohomora,4_aiknf
2.444,m_z,-0.06,Alohomora,4_aiknf
2.495,m_z,0.1,Alohomora,4_aiknf
2.545,m_z,-0.23,Alohomora,4_aiknf
2.595,m_z,-0.08,Alohomora,4_aiknf
2.645,m_z,0.01,Alohomora,4_aiknf
2.697,m_z,0.03,Alohomora,4_aiknf
2.747,m_z,0.05,Alohomora,4_aiknf
2.799,m_z,-0.18,Alohomora,4_aiknf
2.85,m_z,0,Alohomora,4_aiknf
2.901,m_z,-0.03,Alohomora,4_aiknf
2.952,m_z,0.07,Alohomora,4_aiknf
3.003,m_z,-0.15,Alohomora,4_aiknf
0.052,m_x,-0.07,Alohomora,5_aiknf
0.102,m_x,0.04,Alohomora,5_aiknf
0.152,m_x,0.04,Alohomora,5_aiknf
0.202,m_x,0,Alohomora,5_aiknf
0.252,m_x,-0.27,Alohomora,5_aiknf
0.303,m_x,-0.81,Alohomora,5_aiknf
0.353,m_x,-2.03,Alohomora,5_aiknf
0.403,m_x,-3.12,Alohomora,5_aiknf
0.454,m_x,-1.43,Alohomora,5_aiknf
0.504,m_x,0.39,Alohomora,5_aiknf
0.554,m_x,2.18,Alohomora,5_aiknf
0.605,m_x,2.74,Alohomora,5_aiknf
0.655,m_x,3.6,Alohomora,5_aiknf
0.705,m_x,4.03,Alohomora,5_aiknf
0.755,m_x,3.64,Alohomora,5_aiknf
0.806,m_x,2.24,Alohomora,5_aiknf
0.857,m_x,1.52,Alohomora,5_aiknf
0.907,m_x,0.15,Alohomora,5_aiknf
0.958,m_x,-2.56,Alohomora,5_aiknf
1.009,m_x,-3.03,Alohomora,5_aiknf
1.059,m_x,-3.68,Alohomora,5_aiknf
1.11,m_x,-3.92,Alohomora,5_aiknf
1.161,m_x,-3.45,Alohomora,5_aiknf
1.212,m_x,-3.07,Alohomora,5_aiknf
1.262,m_x,-2.36,Alohomora,5_aiknf
1.314,m_x,-1.72,Alohomora,5_aiknf
1.365,m_x,-0.95,Alohomora,5_aiknf
1.415,m_x,-0.63,Alohomora,5_aiknf
1.466,m_x,0.09,Alohomora,5_aiknf
1.517,m_x,0.99,Alohomora,5_aiknf
1.568,m_x,0.78,Alohomora,5_aiknf
1.619,m_x,0.29,Alohomora,5_aiknf
1.669,m_x,1.75,Alohomora,5_aiknf
1.719,m_x,1.29,Alohomora,5_aiknf
1.77,m_x,-0.59,Alohomora,5_aiknf
1.82,m_x,-0.17,Alohomora,5_aiknf
1.871,m_x,-0.33,Alohomora,5_aiknf
1.922,m_x,-0.12,Alohomora,5_aiknf
1.973,m_x,-0.07,Alohomora,5_aiknf
2.023,m_x,-0.31,Alohomora,5_aiknf
2.074,m_x,0.07,Alohomora,5_aiknf
2.124,m_x,-0.06,Alohomora,5_aiknf
2.175,m_x,0.12,Alohomora,5_aiknf
2.226,m_x,-0.34,Alohomora,5_aiknf
2.277,m_x,-0.09,Alohomora,5_aiknf
2.328,m_x,-0.16,Alohomora,5_aiknf
2.379,m_x,-0.11,Alohomora,5_aiknf
2.43,m_x,-0.13,Alohomora,5_aiknf
2.481,m_x,0.08,Alohomora,5_aiknf
2.531,m_x,-0.11,Alohomora,5_aiknf
2.584,m_x,-0.14,Alohomora,5_aiknf
2.634,m_x,0.01,Alohomora,5_aiknf
2.685,m_x,0.02,Alohomora,5_aiknf
2.735,m_x,-0.09,Alohomora,5_aiknf
2.786,m_x,-0.1,Alohomora,5_aiknf
2.836,m_x,-0.11,Alohomora,5_aiknf
2.887,m_x,-0.02,Alohomora,5_aiknf
2.938,m_x,-0.07,Alohomora,5_aiknf
2.989,m_x,-0.05,Alohomora,5_aiknf
3.04,m_x,0.04,Alohomora,5_aiknf
0.052,m_y,0.1,Alohomora,5_aiknf
0.102,m_y,0.01,Alohomora,5_aiknf
0.152,m_y,0.07,Alohomora,5_aiknf
0.202,m_y,0.1,Alohomora,5_aiknf
0.252,m_y,0.08,Alohomora,5_aiknf
0.303,m_y,-0.02,Alohomora,5_aiknf
0.353,m_y,-0.25,Alohomora,5_aiknf
0.403,m_y,0.93,Alohomora,5_aiknf
0.454,m_y,0.63,Alohomora,5_aiknf
0.504,m_y,1.26,Alohomora,5_aiknf
0.554,m_y,1.58,Alohomora,5_aiknf
0.605,m_y,1.7,Alohomora,5_aiknf
0.655,m_y,1.7,Alohomora,5_aiknf
0.705,m_y,1.64,Alohomora,5_aiknf
0.755,m_y,1.51,Alohomora,5_aiknf
0.806,m_y,1.55,Alohomora,5_aiknf
0.857,m_y,0.89,Alohomora,5_aiknf
0.907,m_y,0.9,Alohomora,5_aiknf
0.958,m_y,0.32,Alohomora,5_aiknf
1.009,m_y,0.03,Alohomora,5_aiknf
1.059,m_y,0.15,Alohomora,5_aiknf
1.11,m_y,0.75,Alohomora,5_aiknf
1.161,m_y,0.73,Alohomora,5_aiknf
1.212,m_y,1.42,Alohomora,5_aiknf
1.262,m_y,1.89,Alohomora,5_aiknf
1.314,m_y,2.06,Alohomora,5_aiknf
1.365,m_y,2.61,Alohomora,5_aiknf
1.415,m_y,3.3,Alohomora,5_aiknf
1.466,m_y,3.76,Alohomora,5_aiknf
1.517,m_y,4.19,Alohomora,5_aiknf
1.568,m_y,5.61,Alohomora,5_aiknf
1.619,m_y,7.48,Alohomora,5_aiknf
1.669,m_y,5.35,Alohomora,5_aiknf
1.719,m_y,3.87,Alohomora,5_aiknf
1.77,m_y,5.4,Alohomora,5_aiknf
1.82,m_y,-3.43,Alohomora,5_aiknf
1.871,m_y,-2.06,Alohomora,5_aiknf
1.922,m_y,-1.19,Alohomora,5_aiknf
1.973,m_y,0.61,Alohomora,5_aiknf
2.023,m_y,0.84,Alohomora,5_aiknf
2.074,m_y,0.96,Alohomora,5_aiknf
2.124,m_y,0.53,Alohomora,5_aiknf
2.175,m_y,-0.21,Alohomora,5_aiknf
2.226,m_y,-0.19,Alohomora,5_aiknf
2.277,m_y,-0.09,Alohomora,5_aiknf
2.328,m_y,-0.22,Alohomora,5_aiknf
2.379,m_y,0.05,Alohomora,5_aiknf
2.43,m_y,0.04,Alohomora,5_aiknf
2.481,m_y,0.23,Alohomora,5_aiknf
2.531,m_y,0.18,Alohomora,5_aiknf
2.584,m_y,0.17,Alohomora,5_aiknf
2.634,m_y,0.07,Alohomora,5_aiknf
2.685,m_y,0.16,Alohomora,5_aiknf
2.735,m_y,0.11,Alohomora,5_aiknf
2.786,m_y,0.03,Alohomora,5_aiknf
2.836,m_y,0.15,Alohomora,5_aiknf
2.887,m_y,0.1,Alohomora,5_aiknf
2.938,m_y,-0.08,Alohomora,5_aiknf
2.989,m_y,0.04,Alohomora,5_aiknf
3.04,m_y,-0.05,Alohomora,5_aiknf
0.052,m_z,-0.24,Alohomora,5_aiknf
0.102,m_z,0.05,Alohomora,5_aiknf
0.152,m_z,-0.13,Alohomora,5_aiknf
0.202,m_z,-0.07,Alohomora,5_aiknf
0.252,m_z,-0.17,Alohomora,5_aiknf
0.303,m_z,-0.01,Alohomora,5_aiknf
0.353,m_z,0.35,Alohomora,5_aiknf
0.403,m_z,2.42,Alohomora,5_aiknf
0.454,m_z,2.45,Alohomora,5_aiknf
0.504,m_z,4.06,Alohomora,5_aiknf
0.554,m_z,2.83,Alohomora,5_aiknf
0.605,m_z,2.45,Alohomora,5_aiknf
0.655,m_z,-0.4,Alohomora,5_aiknf
0.705,m_z,-2.49,Alohomora,5_aiknf
0.755,m_z,-3.35,Alohomora,5_aiknf
0.806,m_z,-3.48,Alohomora,5_aiknf
0.857,m_z,-3.87,Alohomora,5_aiknf
0.907,m_z,-4.91,Alohomora,5_aiknf
0.958,m_z,-5.58,Alohomora,5_aiknf
1.009,m_z,-4.21,Alohomora,5_aiknf
1.059,m_z,-3.94,Alohomora,5_aiknf
1.11,m_z,-3.5,Alohomora,5_aiknf
1.161,m_z,-1.88,Alohomora,5_aiknf
1.212,m_z,-0.72,Alohomora,5_aiknf
1.262,m_z,0.85,Alohomora,5_aiknf
1.314,m_z,1.72,Alohomora,5_aiknf
1.365,m_z,3.83,Alohomora,5_aiknf
1.415,m_z,4.49,Alohomora,5_aiknf
1.466,m_z,5.29,Alohomora,5_aiknf
1.517,m_z,6.36,Alohomora,5_aiknf
1.568,m_z,7.53,Alohomora,5_aiknf
1.619,m_z,10.33,Alohomora,5_aiknf
1.669,m_z,9.53,Alohomora,5_aiknf
1.719,m_z,-0.81,Alohomora,5_aiknf
1.77,m_z,-22.24,Alohomora,5_aiknf
1.82,m_z,-12.79,Alohomora,5_aiknf
1.871,m_z,-5.16,Alohomora,5_aiknf
1.922,m_z,0.68,Alohomora,5_aiknf
1.973,m_z,1.78,Alohomora,5_aiknf
2.023,m_z,0.63,Alohomora,5_aiknf
2.074,m_z,0.29,Alohomora,5_aiknf
2.124,m_z,0.12,Alohomora,5_aiknf
2.175,m_z,-0.38,Alohomora,5_aiknf
2.226,m_z,-0.59,Alohomora,5_aiknf
2.277,m_z,-0.17,Alohomora,5_aiknf
2.328,m_z,0.16,Alohomora,5_aiknf
2.379,m_z,0.21,Alohomora,5_aiknf
2.43,m_z,0.23,Alohomora,5_aiknf
2.481,m_z,0.16,Alohomora,5_aiknf
2.531,m_z,-0.18,Alohomora,5_aiknf
2.584,m_z,-0.1,Alohomora,5_aiknf
2.634,m_z,-0.18,Alohomora,5_aiknf
2.685,m_z,-0.02,Alohomora,5_aiknf
2.735,m_z,-0.14,Alohomora,5_aiknf
2.786,m_z,-0.04,Alohomora,5_aiknf
2.836,m_z,0.04,Alohomora,5_aiknf
2.887,m_z,0.01,Alohomora,5_aiknf
2.938,m_z,0.03,Alohomora,5_aiknf
2.989,m_z,0,Alohomora,5_aiknf
3.04,m_z,0.12,Alohomora,5_aiknf
0.051,m_x,-0.06,Alohomora,6_aiknf
0.101,m_x,-0.09,Alohomora,6_aiknf
0.152,m_x,0.02,Alohomora,6_aiknf
0.202,m_x,-0.01,Alohomora,6_aiknf
0.252,m_x,0.03,Alohomora,6_aiknf
0.303,m_x,-0.42,Alohomora,6_aiknf
0.354,m_x,-2.43,Alohomora,6_aiknf
0.405,m_x,-3.74,Alohomora,6_aiknf
0.455,m_x,-3.03,Alohomora,6_aiknf
0.506,m_x,-1.15,Alohomora,6_aiknf
0.557,m_x,1.07,Alohomora,6_aiknf
0.608,m_x,1.91,Alohomora,6_aiknf
0.659,m_x,2.79,Alohomora,6_aiknf
0.71,m_x,3.94,Alohomora,6_aiknf
0.761,m_x,4.81,Alohomora,6_aiknf
0.811,m_x,4.35,Alohomora,6_aiknf
0.863,m_x,3.06,Alohomora,6_aiknf
0.916,m_x,0.59,Alohomora,6_aiknf
0.967,m_x,-0.98,Alohomora,6_aiknf
1.017,m_x,-1.09,Alohomora,6_aiknf
1.068,m_x,-2.53,Alohomora,6_aiknf
1.12,m_x,-3.43,Alohomora,6_aiknf
1.171,m_x,-4.57,Alohomora,6_aiknf
1.222,m_x,-4.15,Alohomora,6_aiknf
1.273,m_x,-4.4,Alohomora,6_aiknf
1.323,m_x,-3.15,Alohomora,6_aiknf
1.373,m_x,-1.96,Alohomora,6_aiknf
1.424,m_x,-1,Alohomora,6_aiknf
1.474,m_x,0.68,Alohomora,6_aiknf
1.526,m_x,1.33,Alohomora,6_aiknf
1.577,m_x,1.86,Alohomora,6_aiknf
1.628,m_x,1.93,Alohomora,6_aiknf
1.679,m_x,3.01,Alohomora,6_aiknf
1.73,m_x,1.9,Alohomora,6_aiknf
1.781,m_x,-0.32,Alohomora,6_aiknf
1.833,m_x,0.52,Alohomora,6_aiknf
1.883,m_x,0.36,Alohomora,6_aiknf
1.934,m_x,-0.71,Alohomora,6_aiknf
1.986,m_x,-0.36,Alohomora,6_aiknf
2.037,m_x,-0.14,Alohomora,6_aiknf
2.087,m_x,-0.12,Alohomora,6_aiknf
2.138,m_x,-0.01,Alohomora,6_aiknf
2.188,m_x,-0.08,Alohomora,6_aiknf
2.238,m_x,-0.35,Alohomora,6_aiknf
2.288,m_x,-0.26,Alohomora,6_aiknf
2.339,m_x,-0.22,Alohomora,6_aiknf
2.389,m_x,-0.06,Alohomora,6_aiknf
2.44,m_x,-0.11,Alohomora,6_aiknf
2.49,m_x,-0.04,Alohomora,6_aiknf
2.544,m_x,-0.11,Alohomora,6_aiknf
2.594,m_x,-0.09,Alohomora,6_aiknf
2.65,m_x,-0.2,Alohomora,6_aiknf
2.699,m_x,-0.15,Alohomora,6_aiknf
2.752,m_x,-0.06,Alohomora,6_aiknf
2.803,m_x,-0.08,Alohomora,6_aiknf
2.851,m_x,-0.14,Alohomora,6_aiknf
2.905,m_x,-0.11,Alohomora,6_aiknf
2.953,m_x,-0.16,Alohomora,6_aiknf
3.005,m_x,-0.12,Alohomora,6_aiknf
0.051,m_y,0.14,Alohomora,6_aiknf
0.101,m_y,0.1,Alohomora,6_aiknf
0.152,m_y,0.07,Alohomora,6_aiknf
0.202,m_y,0.12,Alohomora,6_aiknf
0.252,m_y,0.03,Alohomora,6_aiknf
0.303,m_y,-0.18,Alohomora,6_aiknf
0.354,m_y,-0.73,Alohomora,6_aiknf
0.405,m_y,-1.18,Alohomora,6_aiknf
0.455,m_y,0.68,Alohomora,6_aiknf
0.506,m_y,2.71,Alohomora,6_aiknf
0.557,m_y,2.54,Alohomora,6_aiknf
0.608,m_y,3.56,Alohomora,6_aiknf
0.659,m_y,3.32,Alohomora,6_aiknf
0.71,m_y,2.87,Alohomora,6_aiknf
0.761,m_y,2.67,Alohomora,6_aiknf
0.811,m_y,1.43,Alohomora,6_aiknf
0.863,m_y,0.57,Alohomora,6_aiknf
0.916,m_y,1.44,Alohomora,6_aiknf
0.967,m_y,0.31,Alohomora,6_aiknf
1.017,m_y,0.93,Alohomora,6_aiknf
1.068,m_y,1.29,Alohomora,6_aiknf
1.12,m_y,0.42,Alohomora,6_aiknf
1.171,m_y,1.25,Alohomora,6_aiknf
1.222,m_y,1.59,Alohomora,6_aiknf
1.273,m_y,1.78,Alohomora,6_aiknf
1.323,m_y,2.03,Alohomora,6_aiknf
1.373,m_y,2.6,Alohomora,6_aiknf
1.424,m_y,3.03,Alohomora,6_aiknf
1.474,m_y,4.02,Alohomora,6_aiknf
1.526,m_y,5.32,Alohomora,6_aiknf
1.577,m_y,6.01,Alohomora,6_aiknf
1.628,m_y,6.88,Alohomora,6_aiknf
1.679,m_y,6.76,Alohomora,6_aiknf
1.73,m_y,5.38,Alohomora,6_aiknf
1.781,m_y,3.11,Alohomora,6_aiknf
1.833,m_y,-0.9,Alohomora,6_aiknf
1.883,m_y,-1.49,Alohomora,6_aiknf
1.934,m_y,-1.41,Alohomora,6_aiknf
1.986,m_y,-0.5,Alohomora,6_aiknf
2.037,m_y,0.21,Alohomora,6_aiknf
2.087,m_y,0.73,Alohomora,6_aiknf
2.138,m_y,0.69,Alohomora,6_aiknf
2.188,m_y,0.11,Alohomora,6_aiknf
2.238,m_y,-0.19,Alohomora,6_aiknf
2.288,m_y,-0.02,Alohomora,6_aiknf
2.339,m_y,0.24,Alohomora,6_aiknf
2.389,m_y,-0.03,Alohomora,6_aiknf
2.44,m_y,0.01,Alohomora,6_aiknf
2.49,m_y,0.24,Alohomora,6_aiknf
2.544,m_y,0.17,Alohomora,6_aiknf
2.594,m_y,0.23,Alohomora,6_aiknf
2.65,m_y,0.13,Alohomora,6_aiknf
2.699,m_y,0.2,Alohomora,6_aiknf
2.752,m_y,0.01,Alohomora,6_aiknf
2.803,m_y,0.16,Alohomora,6_aiknf
2.851,m_y,0.26,Alohomora,6_aiknf
2.905,m_y,0.1,Alohomora,6_aiknf
2.953,m_y,0.16,Alohomora,6_aiknf
3.005,m_y,0.12,Alohomora,6_aiknf
0.051,m_z,-0.04,Alohomora,6_aiknf
0.101,m_z,0.03,Alohomora,6_aiknf
0.152,m_z,-0.11,Alohomora,6_aiknf
0.202,m_z,-0.24,Alohomora,6_aiknf
0.252,m_z,-0.28,Alohomora,6_aiknf
0.303,m_z,-0.51,Alohomora,6_aiknf
0.354,m_z,-1.08,Alohomora,6_aiknf
0.405,m_z,-1.48,Alohomora,6_aiknf
0.455,m_z,1.33,Alohomora,6_aiknf
0.506,m_z,4.94,Alohomora,6_aiknf
0.557,m_z,5.7,Alohomora,6_aiknf
0.608,m_z,6.09,Alohomora,6_aiknf
0.659,m_z,4.62,Alohomora,6_aiknf
0.71,m_z,0.9,Alohomora,6_aiknf
0.761,m_z,-3.89,Alohomora,6_aiknf
0.811,m_z,-4.16,Alohomora,6_aiknf
0.863,m_z,-7.98,Alohomora,6_aiknf
0.916,m_z,-4.05,Alohomora,6_aiknf
0.967,m_z,-5.55,Alohomora,6_aiknf
1.017,m_z,-3.79,Alohomora,6_aiknf
1.068,m_z,-3.51,Alohomora,6_aiknf
1.12,m_z,-5.1,Alohomora,6_aiknf
1.171,m_z,-2.76,Alohomora,6_aiknf
1.222,m_z,-2.53,Alohomora,6_aiknf
1.273,m_z,-1.93,Alohomora,6_aiknf
1.323,m_z,0.29,Alohomora,6_aiknf
1.373,m_z,1.69,Alohomora,6_aiknf
1.424,m_z,2.99,Alohomora,6_aiknf
1.474,m_z,5.15,Alohomora,6_aiknf
1.526,m_z,6.61,Alohomora,6_aiknf
1.577,m_z,7.88,Alohomora,6_aiknf
1.628,m_z,10.05,Alohomora,6_aiknf
1.679,m_z,9.75,Alohomora,6_aiknf
1.73,m_z,3.32,Alohomora,6_aiknf
1.781,m_z,-14.33,Alohomora,6_aiknf
1.833,m_z,-13.4,Alohomora,6_aiknf
1.883,m_z,-8.68,Alohomora,6_aiknf
1.934,m_z,-2.97,Alohomora,6_aiknf
1.986,m_z,-0.16,Alohomora,6_aiknf
2.037,m_z,0.83,Alohomora,6_aiknf
2.087,m_z,0.16,Alohomora,6_aiknf
2.138,m_z,-0.11,Alohomora,6_aiknf
2.188,m_z,0.15,Alohomora,6_aiknf
2.238,m_z,-0.26,Alohomora,6_aiknf
2.288,m_z,-0.04,Alohomora,6_aiknf
2.339,m_z,0.37,Alohomora,6_aiknf
2.389,m_z,0.01,Alohomora,6_aiknf
2.44,m_z,0.21,Alohomora,6_aiknf
2.49,m_z,-0.07,Alohomora,6_aiknf
2.544,m_z,-0.11,Alohomora,6_aiknf
2.594,m_z,0.07,Alohomora,6_aiknf
2.65,m_z,-0.24,Alohomora,6_aiknf
2.699,m_z,-0.12,Alohomora,6_aiknf
2.752,m_z,0.01,Alohomora,6_aiknf
2.803,m_z,0.06,Alohomora,6_aiknf
2.851,m_z,-0.02,Alohomora,6_aiknf
2.905,m_z,0.04,Alohomora,6_aiknf
2.953,m_z,0.03,Alohomora,6_aiknf
3.005,m_z,0.04,Alohomora,6_aiknf
0.05,m_x,-0.03,Alohomora,7_aiknf
0.101,m_x,-0.11,Alohomora,7_aiknf
0.153,m_x,-0.18,Alohomora,7_aiknf
0.201,m_x,-0.45,Alohomora,7_aiknf
0.251,m_x,-1.04,Alohomora,7_aiknf
0.302,m_x,-2.08,Alohomora,7_aiknf
0.352,m_x,-2.47,Alohomora,7_aiknf
0.403,m_x,-2.05,Alohomora,7_aiknf
0.453,m_x,-0.74,Alohomora,7_aiknf
0.504,m_x,0.55,Alohomora,7_aiknf
0.555,m_x,1.51,Alohomora,7_aiknf
0.605,m_x,2.7,Alohomora,7_aiknf
0.655,m_x,4.35,Alohomora,7_aiknf
0.707,m_x,4.58,Alohomora,7_aiknf
0.758,m_x,4.26,Alohomora,7_aiknf
0.808,m_x,2.17,Alohomora,7_aiknf
0.859,m_x,1.44,Alohomora,7_aiknf
0.91,m_x,-1.4,Alohomora,7_aiknf
0.961,m_x,-1.97,Alohomora,7_aiknf
1.011,m_x,-3.35,Alohomora,7_aiknf
1.062,m_x,-4.86,Alohomora,7_aiknf
1.114,m_x,-4.64,Alohomora,7_aiknf
1.164,m_x,-4.6,Alohomora,7_aiknf
1.214,m_x,-3.38,Alohomora,7_aiknf
1.264,m_x,-3,Alohomora,7_aiknf
1.315,m_x,-1.77,Alohomora,7_aiknf
1.368,m_x,-0.65,Alohomora,7_aiknf
1.418,m_x,0.31,Alohomora,7_aiknf
1.468,m_x,1.29,Alohomora,7_aiknf
1.52,m_x,1.88,Alohomora,7_aiknf
1.571,m_x,1.05,Alohomora,7_aiknf
1.621,m_x,0.71,Alohomora,7_aiknf
1.672,m_x,1.18,Alohomora,7_aiknf
1.723,m_x,1.26,Alohomora,7_aiknf
1.774,m_x,-0.65,Alohomora,7_aiknf
1.825,m_x,-0.08,Alohomora,7_aiknf
1.876,m_x,-0.67,Alohomora,7_aiknf
1.927,m_x,-0.38,Alohomora,7_aiknf
1.977,m_x,-0.27,Alohomora,7_aiknf
2.028,m_x,-0.49,Alohomora,7_aiknf
2.079,m_x,0.09,Alohomora,7_aiknf
2.129,m_x,0.15,Alohomora,7_aiknf
2.18,m_x,-0.07,Alohomora,7_aiknf
2.23,m_x,-0.44,Alohomora,7_aiknf
2.281,m_x,-0.23,Alohomora,7_aiknf
2.331,m_x,-0.3,Alohomora,7_aiknf
2.382,m_x,-0.23,Alohomora,7_aiknf
2.433,m_x,-0.1,Alohomora,7_aiknf
2.484,m_x,-0.02,Alohomora,7_aiknf
2.535,m_x,0.03,Alohomora,7_aiknf
2.585,m_x,-0.03,Alohomora,7_aiknf
2.635,m_x,0.02,Alohomora,7_aiknf
2.686,m_x,-0.11,Alohomora,7_aiknf
2.736,m_x,-0.07,Alohomora,7_aiknf
2.787,m_x,-0.06,Alohomora,7_aiknf
2.838,m_x,-0.15,Alohomora,7_aiknf
2.889,m_x,-0.15,Alohomora,7_aiknf
2.939,m_x,0.06,Alohomora,7_aiknf
2.989,m_x,-0.19,Alohomora,7_aiknf
3.04,m_x,-0.11,Alohomora,7_aiknf
0.05,m_y,0.06,Alohomora,7_aiknf
0.101,m_y,0.05,Alohomora,7_aiknf
0.153,m_y,0.01,Alohomora,7_aiknf
0.201,m_y,0.1,Alohomora,7_aiknf
0.251,m_y,0.19,Alohomora,7_aiknf
0.302,m_y,-0.03,Alohomora,7_aiknf
0.352,m_y,0.38,Alohomora,7_aiknf
0.403,m_y,0.56,Alohomora,7_aiknf
0.453,m_y,1.02,Alohomora,7_aiknf
0.504,m_y,2.52,Alohomora,7_aiknf
0.555,m_y,2.94,Alohomora,7_aiknf
0.605,m_y,2.16,Alohomora,7_aiknf
0.655,m_y,2.34,Alohomora,7_aiknf
0.707,m_y,2.22,Alohomora,7_aiknf
0.758,m_y,1.87,Alohomora,7_aiknf
0.808,m_y,1.94,Alohomora,7_aiknf
0.859,m_y,0.64,Alohomora,7_aiknf
0.91,m_y,1.5,Alohomora,7_aiknf
0.961,m_y,0.38,Alohomora,7_aiknf
1.011,m_y,0.38,Alohomora,7_aiknf
1.062,m_y,0.53,Alohomora,7_aiknf
1.114,m_y,0.98,Alohomora,7_aiknf
1.164,m_y,1.72,Alohomora,7_aiknf
1.214,m_y,2.04,Alohomora,7_aiknf
1.264,m_y,2.39,Alohomora,7_aiknf
1.315,m_y,2.34,Alohomora,7_aiknf
1.368,m_y,2.53,Alohomora,7_aiknf
1.418,m_y,3.73,Alohomora,7_aiknf
1.468,m_y,4.72,Alohomora,7_aiknf
1.52,m_y,4.93,Alohomora,7_aiknf
1.571,m_y,5.22,Alohomora,7_aiknf
1.621,m_y,6.44,Alohomora,7_aiknf
1.672,m_y,5.42,Alohomora,7_aiknf
1.723,m_y,7.01,Alohomora,7_aiknf
1.774,m_y,0.88,Alohomora,7_aiknf
1.825,m_y,-2.07,Alohomora,7_aiknf
1.876,m_y,-0.86,Alohomora,7_aiknf
1.927,m_y,-0.31,Alohomora,7_aiknf
1.977,m_y,0.17,Alohomora,7_aiknf
2.028,m_y,0.73,Alohomora,7_aiknf
2.079,m_y,0.78,Alohomora,7_aiknf
2.129,m_y,0.31,Alohomora,7_aiknf
2.18,m_y,0.18,Alohomora,7_aiknf
2.23,m_y,-0.02,Alohomora,7_aiknf
2.281,m_y,-0.19,Alohomora,7_aiknf
2.331,m_y,-0.16,Alohomora,7_aiknf
2.382,m_y,0.01,Alohomora,7_aiknf
2.433,m_y,0,Alohomora,7_aiknf
2.484,m_y,0.38,Alohomora,7_aiknf
2.535,m_y,0.33,Alohomora,7_aiknf
2.585,m_y,0.23,Alohomora,7_aiknf
2.635,m_y,0.21,Alohomora,7_aiknf
2.686,m_y,0.03,Alohomora,7_aiknf
2.736,m_y,0.08,Alohomora,7_aiknf
2.787,m_y,0.06,Alohomora,7_aiknf
2.838,m_y,0.15,Alohomora,7_aiknf
2.889,m_y,0.09,Alohomora,7_aiknf
2.939,m_y,0.18,Alohomora,7_aiknf
2.989,m_y,0.07,Alohomora,7_aiknf
3.04,m_y,0.14,Alohomora,7_aiknf
0.05,m_z,-0.12,Alohomora,7_aiknf
